graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
13669,CCC#CCCCC,CCC#CCCCC,qm9/CCC#CCCCC.pickle,qm9,canonical
13673,NCC(O)CC(=O)O,NCC(O)CC(=O)O,drugs/NCC(O)CC(=O)O.pickle,drugs,canonical
13679,c1ccc2sc(SNC3CCCCC3)nc2c1,c1ccc2sc(SNC3CCCCC3)nc2c1,drugs/c1ccc2sc(SNC3CCCCC3)nc2c1.pickle,drugs,canonical
13681,Oc1ncnc2ccccc12,Oc1ncnc2ccccc12,drugs/Oc1ncnc2ccccc12.pickle,drugs,canonical
13691,CCOc1ccc(NC(=O)CC(C)O)cc1,CCOc1ccc(NC(=O)CC(C)O)cc1,drugs/CCOc1ccc(NC(=O)CC(C)O)cc1.pickle,drugs,canonical
13703,NNC(=O)c1cc2ccccc2cc1O,NNC(=O)c1cc2ccccc2cc1O,drugs/NNC(=O)c1cc2ccccc2cc1O.pickle,drugs,canonical
13711,CCC(C)(CC)CC,CCC(C)(CC)CC,qm9/CCC(C)(CC)CC.pickle,qm9,canonical
13729,CCCCCCCCCCCCCCCC[n+]1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccccc1,drugs/CCCCCCCCCCCCCCCC[n+]1ccccc1.pickle,drugs,canonical
13732,CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)ccc2ccccc21,CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)ccc2ccccc21,drugs/CC[n+]1c(_C=C_c2ccc(N(C)C)cc2)ccc2ccccc21.pickle,drugs,canonical
13738,O=[N+]([O-])c1cc2cccnc2c2ncccc12,O=[N+]([O-])c1cc2cccnc2c2ncccc12,drugs/O=[N+]([O-])c1cc2cccnc2c2ncccc12.pickle,drugs,canonical
13750,C=C[C@H]1CN2CCC1CC2[C@@H](O)c1ccnc2ccccc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,drugs/C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12.pickle,drugs,no_stereo
13751,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,drugs/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1.pickle,drugs,canonical
13764,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,drugs/NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O.pickle,drugs,canonical
13767,COC1OC(CO)C(O)C(O)C1O,COC1OC(CO)C(O)C(O)C1O,drugs/COC1OC(CO)C(O)C(O)C1O.pickle,drugs,canonical
13781,OCCN1CC1,OCCN1CC1,qm9/OCCN1CC1.pickle,qm9,canonical
13784,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,drugs/O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21.pickle,drugs,canonical
13796,CC(C)C(C)(O)C(C)C,CC(C)C(C)(O)C(C)C,qm9/CC(C)C(C)(O)C(C)C.pickle,qm9,canonical
13836,CC1=CCOC1=O,CC1=CCOC1=O,qm9/CC1=CCOC1=O.pickle,qm9,canonical
13850,Cc1cc(N)nc(C)n1,Cc1cc(N)nc(C)n1,qm9/Cc1cc(N)nc(C)n1.pickle,qm9,canonical
13882,Nc1ncccc1O,Nc1ncccc1O,qm9/Nc1ncccc1O.pickle,qm9,canonical
13898,c1ccc(-c2cccs2)nc1,c1ccc(-c2cccs2)nc1,drugs/c1ccc(-c2cccs2)nc1.pickle,drugs,canonical
13910,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,drugs/O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1.pickle,drugs,canonical
13941,CN(C)CC#N,CN(C)CC#N,qm9/CN(C)CC#N.pickle,qm9,canonical
13953,Nc1ccc(O)c(N)c1,Nc1ccc(O)c(N)c1,qm9/Nc1ccc(O)c(N)c1.pickle,qm9,canonical
13954,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,drugs/CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1.pickle,drugs,canonical
13967,CN1C(=O)C=CC1=O,CN1C(=O)C=CC1=O,qm9/CN1C(=O)C=CC1=O.pickle,qm9,canonical
13969,CSCC[C@H]1NC(=O)NC1=O,CSCCC1NC(=O)NC1=O,drugs/CSCCC1NC(=O)NC1=O.pickle,drugs,no_stereo
13983,CC1(C)COC=N1,CC1(C)COC=N1,qm9/CC1(C)COC=N1.pickle,qm9,canonical
13984,Oc1cc(F)cc(F)c1,Oc1cc(F)cc(F)c1,qm9/Oc1cc(F)cc(F)c1.pickle,qm9,canonical
13987,CCCCC(C)C(=O)O,CCCCC(C)C(=O)O,drugs/CCCCC(C)C(=O)O.pickle,drugs,canonical
13989,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,drugs/CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.pickle,drugs,canonical
13998,NC(=O)c1cn[nH]c1N,NC(=O)c1cn[nH]c1N,qm9/NC(=O)c1cn[nH]c1N.pickle,qm9,canonical
14039,Cc1cc(F)ccc1O,Cc1cc(F)ccc1O,qm9/Cc1cc(F)ccc1O.pickle,qm9,canonical
14045,COc1cc(OC)c2ccc(=O)oc2c1,COc1cc(OC)c2ccc(=O)oc2c1,drugs/COc1cc(OC)c2ccc(=O)oc2c1.pickle,drugs,canonical
14046,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,drugs/CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1.pickle,drugs,canonical
14072,O=S(=O)(O)CCCS(=O)(=O)O,O=S(=O)(O)CCCS(=O)(=O)O,drugs/O=S(=O)(O)CCCS(=O)(=O)O.pickle,drugs,canonical
14107,Nc1cccnn1,Nc1cccnn1,drugs/Nc1cccnn1.pickle,drugs,canonical
14118,O=C([O-])CCCO,O=C([O-])CCCO,drugs/O=C([O-])CCCO.pickle,drugs,canonical
14123,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,drugs/COP(=O)(OC)OC(Br)C(Cl)(Cl)Br.pickle,drugs,canonical
14125,CC1(C)CC(=O)CC(C)(C)N1,CC1(C)CC(=O)CC(C)(C)N1,drugs/CC1(C)CC(=O)CC(C)(C)N1.pickle,drugs,canonical
14126,Cc1cc(O)nc(N)n1,Cc1cc(O)nc(N)n1,qm9/Cc1cc(O)nc(N)n1.pickle,qm9,canonical
14128,O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21,drugs/O=C1c2ccccc2C(=O)c2c([N+](=O)[O-])ccc(O)c21.pickle,drugs,canonical
14153,COC(=O)C1CC1,COC(=O)C1CC1,qm9/COC(=O)C1CC1.pickle,qm9,canonical
14169,CCc1ccc(C(=O)O)cc1,CCc1ccc(C(=O)O)cc1,drugs/CCc1ccc(C(=O)O)cc1.pickle,drugs,canonical
14188,COC(=O)c1ccc2ncccc2c1,COC(=O)c1ccc2ncccc2c1,drugs/COC(=O)c1ccc2ncccc2c1.pickle,drugs,canonical
14191,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,drugs/CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1.pickle,drugs,canonical
14198,Oc1ccccc1/C=N/CCCCCC/N=C/c1ccccc1O,Oc1ccccc1C=NCCCCCCN=Cc1ccccc1O,drugs/Oc1ccccc1C=NCCCCCCN=Cc1ccccc1O.pickle,drugs,no_stereo
14213,O=C(O)Cn1ccnc1,O=C(O)Cn1ccnc1,drugs/O=C(O)Cn1ccnc1.pickle,drugs,canonical
14225,Cc1cccc(=O)[nH]1,Cc1cccc(=O)[nH]1,qm9/Cc1cccc(=O)[nH]1.pickle,qm9,canonical
14226,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,drugs/CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1.pickle,drugs,canonical
14246,CCC(O)(CC)C(C)C,CCC(O)(CC)C(C)C,qm9/CCC(O)(CC)C(C)C.pickle,qm9,canonical
14256,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,drugs/Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1.pickle,drugs,canonical
14263,COc1cccc2cc(C(C)=O)oc12,COc1cccc2cc(C(C)=O)oc12,drugs/COc1cccc2cc(C(C)=O)oc12.pickle,drugs,canonical
14273,c1ccc(N2CCOCCOCCOCCOCC2)cc1,c1ccc(N2CCOCCOCCOCCOCC2)cc1,drugs/c1ccc(N2CCOCCOCCOCCOCC2)cc1.pickle,drugs,canonical
14284,c1cnc2n[nH]nc2c1,c1cnc2n[nH]nc2c1,qm9/c1cnc2n[nH]nc2c1.pickle,qm9,canonical
14288,CC1(C)CC(=NO)CC(C)(C)N1,CC1(C)CC(=NO)CC(C)(C)N1,drugs/CC1(C)CC(=NO)CC(C)(C)N1.pickle,drugs,canonical
14321,COc1ccc(C(N)=O)cc1N,COc1ccc(C(N)=O)cc1N,drugs/COc1ccc(C(N)=O)cc1N.pickle,drugs,canonical
14323,S=C=Nc1ccc(N=C=S)cc1,S=C=Nc1ccc(N=C=S)cc1,drugs/S=C=Nc1ccc(N=C=S)cc1.pickle,drugs,canonical
14325,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,drugs/COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O.pickle,drugs,canonical
14334,Cc1cc(N)n[nH]1,Cc1cc(N)n[nH]1,qm9/Cc1cc(N)n[nH]1.pickle,qm9,canonical
14335,Nc1cc(F)cc(F)c1,Nc1cc(F)cc(F)c1,qm9/Nc1cc(F)cc(F)c1.pickle,qm9,canonical
14340,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,drugs/C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C.pickle,drugs,canonical
14341,NC(=O)NCCO,NC(=O)NCCO,qm9/NC(=O)NCCO.pickle,qm9,canonical
14354,COc1cc(O)c(C(C)=O)cc1OC,COc1cc(O)c(C(C)=O)cc1OC,drugs/COc1cc(O)c(C(C)=O)cc1OC.pickle,drugs,canonical
14360,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,drugs/Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1.pickle,drugs,canonical
14376,O=C(O)[C@@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@@H](O)[C@H](O)[C@H]1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,drugs/O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O.pickle,drugs,no_stereo
14383,CCOC(=O)CCOC,CCOC(=O)CCOC,qm9/CCOC(=O)CCOC.pickle,qm9,canonical
14384,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,drugs/Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1.pickle,drugs,canonical
14400,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,drugs/C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1.pickle,drugs,canonical
14427,Cc1ccc(=O)[nH]c1,Cc1ccc(=O)[nH]c1,qm9/Cc1ccc(=O)[nH]c1.pickle,qm9,canonical
14431,Clc1cccc(N2CC[NH2+]CC2)c1,Clc1cccc(N2CC[NH2+]CC2)c1,drugs/Clc1cccc(N2CC[NH2+]CC2)c1.pickle,drugs,canonical
14434,Cc1ccnc(O)n1,Cc1ccnc(O)n1,qm9/Cc1ccnc(O)n1.pickle,qm9,canonical
14437,CN1C(C)(C)CCCC1(C)C,CN1C(C)(C)CCCC1(C)C,drugs/CN1C(C)(C)CCCC1(C)C.pickle,drugs,canonical
14441,Cc1nn[nH]n1,Cc1nn[nH]n1,qm9/Cc1nn[nH]n1.pickle,qm9,canonical
14444,Oc1c(I)cc(I)c2cccnc12,Oc1c(I)cc(I)c2cccnc12,drugs/Oc1c(I)cc(I)c2cccnc12.pickle,drugs,canonical
14451,CC1(CO)CC1,CC1(CO)CC1,qm9/CC1(CO)CC1.pickle,qm9,canonical
14458,CC(=O)CO,CC(=O)CO,qm9/CC(=O)CO.pickle,qm9,canonical
14463,C#CC[NH+](C)Cc1ccccc1,C#CC[NH+](C)Cc1ccccc1,drugs/C#CC[NH+](C)Cc1ccccc1.pickle,drugs,canonical
14470,Cc1oc(=O)oc1C,Cc1oc(=O)oc1C,qm9/Cc1oc(=O)oc1C.pickle,qm9,canonical
14501,COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],drugs/COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-].pickle,drugs,canonical
14510,FC(F)(F)COCC(F)(F)F,FC(F)(F)COCC(F)(F)F,drugs/FC(F)(F)COCC(F)(F)F.pickle,drugs,canonical
14521,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,drugs/CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl.pickle,drugs,canonical
14533,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21,drugs/CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21.pickle,drugs,canonical
14561,COc1ccc(Nc2ccccc2)c(C)c1,COc1ccc(Nc2ccccc2)c(C)c1,drugs/COc1ccc(Nc2ccccc2)c(C)c1.pickle,drugs,canonical
14563,CC(C)(C)NC(=S)NC(C)(C)C,CC(C)(C)NC(=S)NC(C)(C)C,drugs/CC(C)(C)NC(=S)NC(C)(C)C.pickle,drugs,canonical
14564,Cc1ccncc1N,Cc1ccncc1N,qm9/Cc1ccncc1N.pickle,qm9,canonical
14575,Cc1ccccc1CO,Cc1ccccc1CO,qm9/Cc1ccccc1CO.pickle,qm9,canonical
14585,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,drugs/CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1.pickle,drugs,canonical
14590,Cc1ccnc(F)c1,Cc1ccnc(F)c1,qm9/Cc1ccnc(F)c1.pickle,qm9,canonical
14594,NC1(C(=O)O)CCCC1,NC1(C(=O)O)CCCC1,qm9/NC1(C(=O)O)CCCC1.pickle,qm9,canonical
14602,Nc1nncs1,Nc1nncs1,drugs/Nc1nncs1.pickle,drugs,canonical
14603,O=c1[nH][nH]c(=O)n1-c1ccccc1,O=c1[nH][nH]c(=O)n1-c1ccccc1,drugs/O=c1[nH][nH]c(=O)n1-c1ccccc1.pickle,drugs,canonical
14605,C[C@@H](CO)CCO,C[C@@H](CO)CCO,qm9/C[C@@H](CO)CCO.pickle,qm9,canonical
14609,O=C(O)CP(=O)(O)O,O=C(O)CP(=O)(O)O,drugs/O=C(O)CP(=O)(O)O.pickle,drugs,canonical
14612,S=C(NCCN1CCOCC1)NC1CCCCC1,S=C(NCCN1CCOCC1)NC1CCCCC1,drugs/S=C(NCCN1CCOCC1)NC1CCCCC1.pickle,drugs,canonical
14619,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,drugs/Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1.pickle,drugs,canonical
14621,Cc1ccc(O)cn1,Cc1ccc(O)cn1,qm9/Cc1ccc(O)cn1.pickle,qm9,canonical
14643,Cc1ccc(F)cc1F,Cc1ccc(F)cc1F,qm9/Cc1ccc(F)cc1F.pickle,qm9,canonical
14666,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,drugs/Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1.pickle,drugs,canonical
14669,CCc1ncc(C)nc1CC,CCc1ncc(C)nc1CC,drugs/CCc1ncc(C)nc1CC.pickle,drugs,canonical
14684,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,drugs/OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1.pickle,drugs,canonical
14702,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,drugs/CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C.pickle,drugs,no_stereo
14704,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3OC5CO[C@@H](C)OC5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,drugs/COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O.pickle,drugs,no_stereo
14710,OCc1ccc(F)cc1,OCc1ccc(F)cc1,qm9/OCc1ccc(F)cc1.pickle,qm9,canonical
14725,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(N(CCCl)CCCl)NCCCO1,drugs/O=P1(N(CCCl)CCCl)NCCCO1.pickle,drugs,canonical
14739,OCc1ccccc1F,OCc1ccccc1F,qm9/OCc1ccccc1F.pickle,qm9,canonical
14742,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,drugs/Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C.pickle,drugs,canonical
14766,Oc1cc(O)ncn1,Oc1cc(O)ncn1,qm9/Oc1cc(O)ncn1.pickle,qm9,canonical
14768,CC(C)OC(=O)CC#N,CC(C)OC(=O)CC#N,qm9/CC(C)OC(=O)CC#N.pickle,qm9,canonical
14776,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,drugs/NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.pickle,drugs,canonical
14783,CNC(=O)Oc1ccccc1OC(C)C,CNC(=O)Oc1ccccc1OC(C)C,drugs/CNC(=O)Oc1ccccc1OC(C)C.pickle,drugs,canonical
14786,CNCCc1ccccc1,CNCCc1ccccc1,drugs/CNCCc1ccccc1.pickle,drugs,canonical
14791,OCC1CCCCCC1,OCC1CCCCCC1,qm9/OCC1CCCCCC1.pickle,qm9,canonical
14801,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,drugs/CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.pickle,drugs,canonical
14816,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,drugs/O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34.pickle,drugs,canonical
14824,Cc1nc2cc(C)c(C)cc2s1,Cc1nc2cc(C)c(C)cc2s1,drugs/Cc1nc2cc(C)c(C)cc2s1.pickle,drugs,canonical
14832,CN1C(=O)CSC1=S,CN1C(=O)CSC1=S,drugs/CN1C(=O)CSC1=S.pickle,drugs,canonical
14836,CCCCCCOC,CCCCCCOC,qm9/CCCCCCOC.pickle,qm9,canonical
14843,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,drugs/c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1.pickle,drugs,canonical
14850,OCc1nc[nH]c1CO,OCc1nc[nH]c1CO,qm9/OCc1nc[nH]c1CO.pickle,qm9,canonical
14857,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,drugs/O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1.pickle,drugs,canonical
14859,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,drugs/Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1.pickle,drugs,canonical
14880,CCNCC(=O)O,CCNCC(=O)O,qm9/CCNCC(=O)O.pickle,qm9,canonical
14899,Oc1cccc(F)c1F,Oc1cccc(F)c1F,qm9/Oc1cccc(F)c1F.pickle,qm9,canonical
14909,COP(=S)(OC)Oc1ccc(SC)c(C)c1,COP(=S)(OC)Oc1ccc(SC)c(C)c1,drugs/COP(=S)(OC)Oc1ccc(SC)c(C)c1.pickle,drugs,canonical
14913,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,drugs/O=C1_C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.pickle,drugs,canonical
14919,O=C([O-])c1ccccc1O,O=C([O-])c1ccccc1O,drugs/O=C([O-])c1ccccc1O.pickle,drugs,canonical
14927,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,drugs/Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C.pickle,drugs,canonical
14928,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,drugs/O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl.pickle,drugs,canonical
14931,c1ccc(CNc2ncnc3nc[nH]c23)cc1,c1ccc(CNc2ncnc3nc[nH]c23)cc1,drugs/c1ccc(CNc2ncnc3nc[nH]c23)cc1.pickle,drugs,canonical
14947,CC1(C)CC1(C)C,CC1(C)CC1(C)C,qm9/CC1(C)CC1(C)C.pickle,qm9,canonical
14962,Cc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,drugs/Cc1c(O)c(=O)ccn1C.pickle,drugs,canonical
14983,CC(C)(C)CC(C)(C)O,CC(C)(C)CC(C)(C)O,qm9/CC(C)(C)CC(C)(C)O.pickle,qm9,canonical
14984,Oc1ccc(F)c(F)c1,Oc1ccc(F)c(F)c1,qm9/Oc1ccc(F)c(F)c1.pickle,qm9,canonical
14986,Cc1ccc2cc(N)ccc2n1,Cc1ccc2cc(N)ccc2n1,drugs/Cc1ccc2cc(N)ccc2n1.pickle,drugs,canonical
14994,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,drugs/CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1.pickle,drugs,canonical
15036,C[C@@H](O)C(N)=O,C[C@@H](O)C(N)=O,qm9/C[C@@H](O)C(N)=O.pickle,qm9,canonical
15039,OCC1CCC1,OCC1CCC1,qm9/OCC1CCC1.pickle,qm9,canonical
15057,OCCCC1CCCC1,OCCCC1CCCC1,qm9/OCCCC1CCCC1.pickle,qm9,canonical
15059,c1cc(-c2cccs2)nc(-c2cccs2)c1,c1cc(-c2cccs2)nc(-c2cccs2)c1,drugs/c1cc(-c2cccs2)nc(-c2cccs2)c1.pickle,drugs,canonical
15064,CC(=O)N1CCCC1=O,CC(=O)N1CCCC1=O,qm9/CC(=O)N1CCCC1=O.pickle,qm9,canonical
15066,CCC(=O)CC(=O)OC,CCC(=O)CC(=O)OC,qm9/CCC(=O)CC(=O)OC.pickle,qm9,canonical
15073,CC(=O)c1ccc2c(c1)OCO2,CC(=O)c1ccc2c(c1)OCO2,drugs/CC(=O)c1ccc2c(c1)OCO2.pickle,drugs,canonical
15080,OC(c1ccccc1)(c1ccccc1)c1ccncc1,OC(c1ccccc1)(c1ccccc1)c1ccncc1,drugs/OC(c1ccccc1)(c1ccccc1)c1ccncc1.pickle,drugs,canonical
15091,CC(=O)OCCO,CC(=O)OCCO,qm9/CC(=O)OCCO.pickle,qm9,canonical
15094,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,drugs/NCC(=O)N[C@@H](CCC(N)=O)C(=O)O.pickle,drugs,canonical
15103,O=c1oc2cc(O)ccc2s1,O=c1oc2cc(O)ccc2s1,drugs/O=c1oc2cc(O)ccc2s1.pickle,drugs,canonical
15104,CC1=C(C)CCC1,CC1=C(C)CCC1,qm9/CC1=C(C)CCC1.pickle,qm9,canonical
15106,CCCOC(=O)[C@@H](C)O,CCCOC(=O)[C@@H](C)O,qm9/CCCOC(=O)[C@@H](C)O.pickle,qm9,canonical
15129,CNC(=O)Oc1cccc2ccccc12,CNC(=O)Oc1cccc2ccccc12,drugs/CNC(=O)Oc1cccc2ccccc12.pickle,drugs,canonical
15168,CCc1cc(C(N)=S)ccn1,CCc1cc(C(N)=S)ccn1,drugs/CCc1cc(C(N)=S)ccn1.pickle,drugs,canonical
15172,CCCCCC1CCC(C(=O)O)CC1,CCCCCC1CCC(C(=O)O)CC1,drugs/CCCCCC1CCC(C(=O)O)CC1.pickle,drugs,canonical
