graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
3186,O=C1CCCC1,O=C1CCCC1,qm9/O=C1CCCC1.pickle,qm9,canonical
3187,O=C1CCCCC1,O=C1CCCCC1,qm9/O=C1CCCCC1.pickle,qm9,canonical
3188,O=C1CCCCCC1,O=C1CCCCCC1,qm9/O=C1CCCCCC1.pickle,qm9,canonical
3189,O=C1CCCCCCC1,O=C1CCCCCCC1,qm9/O=C1CCCCCCC1.pickle,qm9,canonical
3193,OCCNCCO,OCCNCCO,drugs/OCCNCCO.pickle,drugs,canonical
3196,O=Cc1ccccc1,O=Cc1ccccc1,qm9/O=Cc1ccccc1.pickle,qm9,canonical
3197,O=Cc1ccccc1O,O=Cc1ccccc1O,qm9/O=Cc1ccccc1O.pickle,qm9,canonical
3200,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,drugs/O=C_C=C_c1ccccc1.pickle,drugs,canonical
3202,O=Cc1cccc(O)c1,O=Cc1cccc(O)c1,qm9/O=Cc1cccc(O)c1.pickle,qm9,canonical
3206,OCCc1ccccc1,OCCc1ccccc1,qm9/OCCc1ccccc1.pickle,qm9,canonical
3212,O=C(OCc1ccccc1)c1ccccc1,O=C(OCc1ccccc1)c1ccccc1,drugs/O=C(OCc1ccccc1)c1ccccc1.pickle,drugs,canonical
3215,Brc1ccccc1,Brc1ccccc1,drugs/Brc1ccccc1.pickle,drugs,canonical
3220,N#Cc1cccc(O)c1,N#Cc1cccc(O)c1,qm9/N#Cc1cccc(O)c1.pickle,qm9,canonical
3221,N#Cc1ccc(O)cc1,N#Cc1ccc(O)cc1,qm9/N#Cc1ccc(O)cc1.pickle,qm9,canonical
3232,N#CCc1ccccc1,N#CCc1ccccc1,qm9/N#CCc1ccccc1.pickle,qm9,canonical
3233,C1CCCC1,C1CCCC1,qm9/C1CCCC1.pickle,qm9,canonical
3234,C1=CCCCC1,C1=CCCCC1,qm9/C1=CCCCC1.pickle,qm9,canonical
3240,O=c1[nH]c2ccccc2s1,O=c1[nH]c2ccccc2s1,drugs/O=c1[nH]c2ccccc2s1.pickle,drugs,canonical
3247,N#Cc1ccc(N)cc1,N#Cc1ccc(N)cc1,qm9/N#Cc1ccc(N)cc1.pickle,qm9,canonical
3251,c1ccc2[nH]ccc2c1,c1ccc2[nH]ccc2c1,qm9/c1ccc2[nH]ccc2c1.pickle,qm9,canonical
3252,O=C1Nc2ccccc2C1=O,O=C1Nc2ccccc2C1=O,drugs/O=C1Nc2ccccc2C1=O.pickle,drugs,canonical
3257,Oc1cccc(O)c1,Oc1cccc(O)c1,qm9/Oc1cccc(O)c1.pickle,qm9,canonical
3268,C#CCOC,C#CCOC,qm9/C#CCOC.pickle,qm9,canonical
3269,OCCCCCCCO,OCCCCCCCO,qm9/OCCCCCCCO.pickle,qm9,canonical
3273,CCCCCCCCC,CCCCCCCCC,qm9/CCCCCCCCC.pickle,qm9,canonical
3274,CCCCCCC,CCCCCCC,qm9/CCCCCCC.pickle,qm9,canonical
3275,c1cc[nH]c1,c1cc[nH]c1,qm9/c1cc[nH]c1.pickle,qm9,canonical
3288,O=C(O)CCN1C(=O)c2ccccc2C1=O,O=C(O)CCN1C(=O)c2ccccc2C1=O,drugs/O=C(O)CCN1C(=O)c2ccccc2C1=O.pickle,drugs,canonical
3327,O=C(/C=C/c1ccccc1)c1ccccc1,O=C(/C=C/c1ccccc1)c1ccccc1,drugs/O=C(_C=C_c1ccccc1)c1ccccc1.pickle,drugs,canonical
3331,O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1,drugs/O=C(O)_C=C_c1ccc(O)cc1.pickle,drugs,canonical
3334,O=C(O)/C=C/c1ccccc1,O=C(O)/C=C/c1ccccc1,drugs/O=C(O)_C=C_c1ccccc1.pickle,drugs,canonical
3395,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,drugs/CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.pickle,drugs,canonical
3397,CC(C)=O,CC(C)=O,qm9/CC(C)=O.pickle,qm9,canonical
3401,CCc1ccccc1,CCc1ccccc1,qm9/CCc1ccccc1.pickle,qm9,canonical
3406,CCCC(=O)O,CCCC(=O)O,drugs/CCCC(=O)O.pickle,drugs,canonical
3407,CCCO,CCCO,qm9/CCCO.pickle,qm9,canonical
3408,CCCCCCO,CCCCCCO,qm9/CCCCCCO.pickle,qm9,canonical
3421,[H]OC(=O)C(C(C)C)N([H])[H],CC(C)C(N)C(=O)O,drugs/CC(C)C(N)C(=O)O.pickle,drugs,canonical
3424,O=C1CCC1,O=C1CCC1,qm9/O=C1CCC1.pickle,qm9,canonical
3436,CNC=O,CNC=O,qm9/CNC=O.pickle,qm9,canonical
3440,CC#CCCC,CC#CCCC,qm9/CC#CCCC.pickle,qm9,canonical
3441,CCC#CCC,CCC#CCC,qm9/CCC#CCC.pickle,qm9,canonical
3442,CCCC#CCCC,CCCC#CCCC,qm9/CCCC#CCCC.pickle,qm9,canonical
3444,CC(C)c1ccccc1,CC(C)c1ccccc1,qm9/CC(C)c1ccccc1.pickle,qm9,canonical
3446,C#Cc1ccc(F)cc1,C#Cc1ccc(F)cc1,qm9/C#Cc1ccc(F)cc1.pickle,qm9,canonical
3447,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,drugs/Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C.pickle,drugs,canonical
3448,C1=CCCCC=C1,C1=CCCCC=C1,qm9/C1=CCCCC=C1.pickle,qm9,canonical
3449,C1=CC=CCC=C1,C1=CC=CCC=C1,qm9/C1=CC=CCC=C1.pickle,qm9,canonical
3450,CC1=CC=CC=C(C)C1,CC1=CC=CC=C(C)C1,qm9/CC1=CC=CC=C(C)C1.pickle,qm9,canonical
3455,Cc1ccccc1O,Cc1ccccc1O,qm9/Cc1ccccc1O.pickle,qm9,canonical
3456,Cc1cccc(O)c1,Cc1cccc(O)c1,qm9/Cc1cccc(O)c1.pickle,qm9,canonical
3457,Cc1ccc(O)cc1,Cc1ccc(O)cc1,qm9/Cc1ccc(O)cc1.pickle,qm9,canonical
3458,CNc1ccccc1,CNc1ccccc1,qm9/CNc1ccccc1.pickle,qm9,canonical
3460,CNc1ccccc1C(=O)OC,CNc1ccccc1C(=O)OC,drugs/CNc1ccccc1C(=O)OC.pickle,drugs,canonical
3461,CC(=O)c1cccnc1,CC(=O)c1cccnc1,qm9/CC(=O)c1cccnc1.pickle,qm9,canonical
3462,CC(=O)c1ccncc1,CC(=O)c1ccncc1,qm9/CC(=O)c1ccncc1.pickle,qm9,canonical
3465,Cc1ccccc1C,Cc1ccccc1C,qm9/Cc1ccccc1C.pickle,qm9,canonical
3466,Cc1cccc(C)c1,Cc1cccc(C)c1,qm9/Cc1cccc(C)c1.pickle,qm9,canonical
3467,Cc1ccc(C)cc1,Cc1ccc(C)cc1,qm9/Cc1ccc(C)cc1.pickle,qm9,canonical
3468,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,qm9/Cc1cc(C)cc(C)c1.pickle,qm9,canonical
3470,Cc1ccccc1,Cc1ccccc1,qm9/Cc1ccccc1.pickle,qm9,canonical
3471,CCc1ccccc1N,CCc1ccccc1N,qm9/CCc1ccccc1N.pickle,qm9,canonical
3472,CCNc1ccccc1,CCNc1ccccc1,qm9/CCNc1ccccc1.pickle,qm9,canonical
3474,Nc1cccc([N+](=O)[O-])c1,Nc1cccc([N+](=O)[O-])c1,drugs/Nc1cccc([N+](=O)[O-])c1.pickle,drugs,canonical
3476,Nc1ccccc1O,Nc1ccccc1O,qm9/Nc1ccccc1O.pickle,qm9,canonical
3477,Nc1ccc(O)cc1,Nc1ccc(O)cc1,qm9/Nc1ccc(O)cc1.pickle,qm9,canonical
3478,COc1ccccc1N,COc1ccccc1N,qm9/COc1ccccc1N.pickle,qm9,canonical
3479,COc1ccc(N)cc1,COc1ccc(N)cc1,qm9/COc1ccc(N)cc1.pickle,qm9,canonical
3481,Nc1ccc(C(=O)O)cc1,Nc1ccc(C(=O)O)cc1,drugs/Nc1ccc(C(=O)O)cc1.pickle,drugs,canonical
3482,Nc1ccc(Cl)cc1C(=O)c1ccccc1,Nc1ccc(Cl)cc1C(=O)c1ccccc1,drugs/Nc1ccc(Cl)cc1C(=O)c1ccccc1.pickle,drugs,canonical
3484,Nc1ccc(C(=O)O)c(O)c1,Nc1ccc(C(=O)O)c(O)c1,drugs/Nc1ccc(C(=O)O)c(O)c1.pickle,drugs,canonical
3486,O=C(O)C(=O)c1ccccc1,O=C(O)C(=O)c1ccccc1,drugs/O=C(O)C(=O)c1ccccc1.pickle,drugs,canonical
3489,Nc1ccccn1,Nc1ccccn1,qm9/Nc1ccccn1.pickle,qm9,canonical
3491,S=c1[nH]c2ccccc2o1,S=c1[nH]c2ccccc2o1,drugs/S=c1[nH]c2ccccc2o1.pickle,drugs,canonical
3494,C1CCC(NC2CCCCC2)CC1,C1CCC(NC2CCCCC2)CC1,drugs/C1CCC(NC2CCCCC2)CC1.pickle,drugs,canonical
3495,COCCOC,COCCOC,qm9/COCCOC.pickle,qm9,canonical
3499,CC(C)OC(C)C,CC(C)OC(C)C,qm9/CC(C)OC(C)C.pickle,qm9,canonical
3504,COc1cc(C=O)ccc1O,COc1cc(C=O)ccc1O,drugs/COc1cc(C=O)ccc1O.pickle,drugs,canonical
3507,COc1ccccc1,COc1ccccc1,qm9/COc1ccccc1.pickle,qm9,canonical
3508,CCCCCO,CCCCCO,qm9/CCCCCO.pickle,qm9,canonical
3509,CCCCCCCO,CCCCCCCO,qm9/CCCCCCCO.pickle,qm9,canonical
3512,CN1CCC(=O)CC1,CN1CCC(=O)CC1,qm9/CN1CCC(=O)CC1.pickle,qm9,canonical
3513,Cc1cccnc1N,Cc1cccnc1N,qm9/Cc1cccnc1N.pickle,qm9,canonical
3514,O=Cc1ccco1,O=Cc1ccco1,qm9/O=Cc1ccco1.pickle,qm9,canonical
3517,COc1cccc(O)c1,COc1cccc(O)c1,qm9/COc1cccc(O)c1.pickle,qm9,canonical
3522,CCCCCCCCO,CCCCCCCCO,qm9/CCCCCCCCO.pickle,qm9,canonical
3523,CC(C)CCO,CC(C)CCO,qm9/CC(C)CCO.pickle,qm9,canonical
3530,COCCO,COCCO,qm9/COCCO.pickle,qm9,canonical
3533,CCOC(=O)C(C)(C)C,CCOC(=O)C(C)(C)C,qm9/CCOC(=O)C(C)(C)C.pickle,qm9,canonical
3534,CC(C)C=O,CC(C)C=O,qm9/CC(C)C=O.pickle,qm9,canonical
3540,CN(C)c1ccccc1,CN(C)c1ccccc1,qm9/CN(C)c1ccccc1.pickle,qm9,canonical
3549,COC(C)=O,COC(C)=O,qm9/COC(C)=O.pickle,qm9,canonical
3550,CCOC(C)=O,CCOC(C)=O,qm9/CCOC(C)=O.pickle,qm9,canonical
3554,COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,qm9/COC(=O)CC(=O)OC.pickle,qm9,canonical
3561,COC(=O)c1ccccc1C(=O)OC,COC(=O)c1ccccc1C(=O)OC,drugs/COC(=O)c1ccccc1C(=O)OC.pickle,drugs,canonical
3566,Oc1cccc(F)c1,Oc1cccc(F)c1,qm9/Oc1cccc(F)c1.pickle,qm9,canonical
3568,CCCCOC(C)=O,CCCCOC(C)=O,qm9/CCCCOC(C)=O.pickle,qm9,canonical
3570,CCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCC(=O)OC(C)C,drugs/CCCCCCCCCCCCCC(=O)OC(C)C.pickle,drugs,canonical
3580,CC(=O)c1ccccc1,CC(=O)c1ccccc1,qm9/CC(=O)c1ccccc1.pickle,qm9,canonical
3581,C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,drugs/C=C(C)C1CC=C(C)CC1.pickle,drugs,canonical
3585,CCCCCCCCCCCC(=O)O,CCCCCCCCCCCC(=O)O,drugs/CCCCCCCCCCCC(=O)O.pickle,drugs,canonical
3586,C=CCCCCCCCCC(=O)O,C=CCCCCCCCCC(=O)O,drugs/C=CCCCCCCCCC(=O)O.pickle,drugs,canonical
3596,Cc1ccccn1,Cc1ccccn1,qm9/Cc1ccccn1.pickle,qm9,canonical
3598,Cc1ccncc1,Cc1ccncc1,qm9/Cc1ccncc1.pickle,qm9,canonical
3605,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,drugs/Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.pickle,drugs,canonical
3608,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,drugs/CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O.pickle,drugs,canonical
3617,OCc1ccco1,OCc1ccco1,qm9/OCc1ccco1.pickle,qm9,canonical
3619,Cc1ccco1,Cc1ccco1,qm9/Cc1ccco1.pickle,qm9,canonical
3622,CCC(=O)CC,CCC(=O)CC,qm9/CCC(=O)CC.pickle,qm9,canonical
3623,CC(=O)C(C)C,CC(=O)C(C)C,qm9/CC(=O)C(C)C.pickle,qm9,canonical
3625,CC(=O)CC(C)C,CC(=O)CC(C)C,qm9/CC(=O)CC(C)C.pickle,qm9,canonical
3629,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,drugs/O=c1ccc2ccccc2o1.pickle,drugs,canonical
3637,O=Cc1ccccn1,O=Cc1ccccn1,qm9/O=Cc1ccccn1.pickle,qm9,canonical
3639,CC(=O)N(C)C,CC(=O)N(C)C,qm9/CC(=O)N(C)C.pickle,qm9,canonical
3640,c1c[nH]cn1,c1c[nH]cn1,qm9/c1c[nH]cn1.pickle,qm9,canonical
3644,Cc1ccc(C(C)C)cc1,Cc1ccc(C(C)C)cc1,drugs/Cc1ccc(C(C)C)cc1.pickle,drugs,canonical
3645,Cc1ccc(C(C)C)cc1O,Cc1ccc(C(C)C)cc1O,drugs/Cc1ccc(C(C)C)cc1O.pickle,drugs,canonical
3649,CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,drugs/CCCCCCCCCCCCCCCCO.pickle,drugs,canonical
3651,CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCO,drugs/CCCCCCCCCCCCCCCCCCCCCCO.pickle,drugs,canonical
3652,COc1ccc(O)c(C(C)(C)C)c1,COc1ccc(O)c(C(C)(C)C)c1,drugs/COc1ccc(O)c(C(C)(C)C)c1.pickle,drugs,canonical
3653,COc1cc(C(C)=O)ccc1O,COc1cc(C(C)=O)ccc1O,drugs/COc1cc(C(C)=O)ccc1O.pickle,drugs,canonical
3660,CC(=O)OC1CC2CCC1(C)C2(C)C,CC(=O)OC1CC2CCC1(C)C2(C)C,drugs/CC(=O)OC1CC2CCC1(C)C2(C)C.pickle,drugs,canonical
3661,O=[N+]([O-])c1ccc(O)cc1,O=[N+]([O-])c1ccc(O)cc1,drugs/O=[N+]([O-])c1ccc(O)cc1.pickle,drugs,canonical
3662,CC(=O)COC(C)=O,CC(=O)COC(C)=O,qm9/CC(=O)COC(C)=O.pickle,qm9,canonical
3664,O=C1CCCO1,O=C1CCCO1,qm9/O=C1CCCO1.pickle,qm9,canonical
3670,CC(=O)CCC(C)=O,CC(=O)CCC(C)=O,qm9/CC(=O)CCC(C)=O.pickle,qm9,canonical
3673,C=CC(C)(O)CCC=C(C)C,C=CC(C)(O)CCC=C(C)C,drugs/C=CC(C)(O)CCC=C(C)C.pickle,drugs,canonical
3678,Cc1cnc(C)cn1,Cc1cnc(C)cn1,qm9/Cc1cnc(C)cn1.pickle,qm9,canonical
3684,NC(=O)c1ccccc1,NC(=O)c1ccccc1,qm9/NC(=O)c1ccccc1.pickle,qm9,canonical
3689,COC(=O)c1ccc(O)cc1,COC(=O)c1ccc(O)cc1,drugs/COC(=O)c1ccc(O)cc1.pickle,drugs,canonical
3691,CNC(=O)NC,CNC(=O)NC,qm9/CNC(=O)NC.pickle,qm9,canonical
3693,CN(C)C(=O)N(C)C,CN(C)C(=O)N(C)C,qm9/CN(C)C(=O)N(C)C.pickle,qm9,canonical
3694,CN1CCN(C)C1=O,CN1CCN(C)C1=O,qm9/CN1CCN(C)C1=O.pickle,qm9,canonical
3696,CN1CCCN(C)C1=O,CN1CCCN(C)C1=O,qm9/CN1CCCN(C)C1=O.pickle,qm9,canonical
3699,N#CCC(N)=O,N#CCC(N)=O,qm9/N#CCC(N)=O.pickle,qm9,canonical
3700,CCCC=O,CCCC=O,qm9/CCCC=O.pickle,qm9,canonical
3701,Nc1ccncc1,Nc1ccncc1,drugs/Nc1ccncc1.pickle,drugs,canonical
3705,CC1CCC(=O)CC1,CC1CCC(=O)CC1,qm9/CC1CCC(=O)CC1.pickle,qm9,canonical
3708,NCCCC(=O)O,NCCCC(=O)O,qm9/NCCCC(=O)O.pickle,qm9,canonical
3709,NC(=O)c1ccccc1O,NC(=O)c1ccccc1O,drugs/NC(=O)c1ccccc1O.pickle,drugs,canonical
3710,Nc1ccc(S(N)(=O)=O)cc1,Nc1ccc(S(N)(=O)=O)cc1,drugs/Nc1ccc(S(N)(=O)=O)cc1.pickle,drugs,canonical
3715,O=C(O)/C=C(/CC(=O)O)C(=O)O,O=C(O)/C=C(/CC(=O)O)C(=O)O,drugs/O=C(O)_C=C(_CC(=O)O)C(=O)O.pickle,drugs,canonical
3717,CC(=O)Nc1ccccc1,CC(=O)Nc1ccccc1,drugs/CC(=O)Nc1ccccc1.pickle,drugs,canonical
3720,CCc1ccc(O)cc1,CCc1ccc(O)cc1,qm9/CCc1ccc(O)cc1.pickle,qm9,canonical
3733,C=CCc1ccc2c(c1)OCO2,C=CCc1ccc2c(c1)OCO2,drugs/C=CCc1ccc2c(c1)OCO2.pickle,drugs,canonical
3737,C=CCc1ccc(OC)cc1,C=CCc1ccc(OC)cc1,drugs/C=CCc1ccc(OC)cc1.pickle,drugs,canonical
3738,CC12CCC(C1)C(C)(C)C2=O,CC12CCC(C1)C(C)(C)C2=O,drugs/CC12CCC(C1)C(C)(C)C2=O.pickle,drugs,canonical
3739,CCC(C)(C)O,CCC(C)(C)O,qm9/CCC(C)(C)O.pickle,qm9,canonical
3740,CCCOC(C)=O,CCCOC(C)=O,qm9/CCCOC(C)=O.pickle,qm9,canonical
3741,CC(C)C(=O)C(C)C,CC(C)C(=O)C(C)C,qm9/CC(C)C(=O)C(C)C.pickle,qm9,canonical
3742,CC(C)=CCC/C(C)=C/CO,CC(C)=CCC/C(C)=C/CO,drugs/CC(C)=CCC_C(C)=C_CO.pickle,drugs,canonical
3748,CC(=O)CCC(=O)O,CC(=O)CCC(=O)O,drugs/CC(=O)CCC(=O)O.pickle,drugs,canonical
3754,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,drugs/CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32.pickle,drugs,canonical
3755,OCC(F)(F)F,OCC(F)(F)F,qm9/OCC(F)(F)F.pickle,qm9,canonical
3758,CCCCCCCCC(=O)O,CCCCCCCCC(=O)O,drugs/CCCCCCCCC(=O)O.pickle,drugs,canonical
3763,CCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCO,drugs/CCCCCCCCCCCCCCCCCCO.pickle,drugs,canonical
3770,COc1ccc(C=O)cc1,COc1ccc(C=O)cc1,drugs/COc1ccc(C=O)cc1.pickle,drugs,canonical
3773,CC1CCC(C(C)C)C(O)C1,CC1CCC(C(C)C)C(O)C1,drugs/CC1CCC(C(C)C)C(O)C1.pickle,drugs,canonical
3777,c1cncnc1,c1cncnc1,qm9/c1cncnc1.pickle,qm9,canonical
3778,Cc1cccc(C)c1O,Cc1cccc(C)c1O,qm9/Cc1cccc(C)c1O.pickle,qm9,canonical
3783,COC(=O)c1cccnc1,COC(=O)c1cccnc1,drugs/COC(=O)c1cccnc1.pickle,drugs,canonical
3790,Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c(O)c1,drugs/Cc1ccc(C(C)C)c(O)c1.pickle,drugs,canonical
3794,O=C(O)c1cccnc1Cl,O=C(O)c1cccnc1Cl,drugs/O=C(O)c1cccnc1Cl.pickle,drugs,canonical
3795,O=c1[nH]c2ccccc2o1,O=c1[nH]c2ccccc2o1,drugs/O=c1[nH]c2ccccc2o1.pickle,drugs,canonical
3798,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,drugs/CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O.pickle,drugs,canonical
3806,O=C1CCCN1,O=C1CCCN1,qm9/O=C1CCCN1.pickle,qm9,canonical
3807,CN1CCCC1=O,CN1CCCC1=O,qm9/CN1CCCC1=O.pickle,qm9,canonical
3814,CC1(C)CNC(=O)C1,CC1(C)CNC(=O)C1,qm9/CC1(C)CNC(=O)C1.pickle,qm9,canonical
3817,O=C1CCCCN1,O=C1CCCCN1,qm9/O=C1CCCCN1.pickle,qm9,canonical
3818,O=C1CCCCCN1,O=C1CCCCCN1,qm9/O=C1CCCCCN1.pickle,qm9,canonical
3820,O=C1CNC(=O)CN1,O=C1CNC(=O)CN1,qm9/O=C1CNC(=O)CN1.pickle,qm9,canonical
3823,O=C1CCCCCCN1,O=C1CCCCCCN1,qm9/O=C1CCCCCCN1.pickle,qm9,canonical
3827,Cc1ccccc1C(=O)O,Cc1ccccc1C(=O)O,drugs/Cc1ccccc1C(=O)O.pickle,drugs,canonical
3832,NC(=O)NCCCC(N)C(=O)O,NC(=O)NCCCC(N)C(=O)O,drugs/NC(=O)NCCCC(N)C(=O)O.pickle,drugs,canonical
3833,NC(CO)C(=O)O,NC(CO)C(=O)O,drugs/NC(CO)C(=O)O.pickle,drugs,canonical
3834,CC(O)C(N)C(=O)O,CC(O)C(N)C(=O)O,drugs/CC(O)C(N)C(=O)O.pickle,drugs,canonical
3835,CN(C)C=O,CN(C)C=O,qm9/CN(C)C=O.pickle,qm9,canonical
3836,C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-],drugs/C[N+](C)(C)CC(=O)[O-].pickle,drugs,canonical
3837,O=C(O)C1CCCN1,O=C(O)C1CCCN1,drugs/O=C(O)C1CCCN1.pickle,drugs,canonical
3838,O=C(O)C1CC(O)CN1,O=C(O)C1CC(O)CN1,drugs/O=C(O)C1CC(O)CN1.pickle,drugs,canonical
3840,O=C(O)C1CCN1,O=C(O)C1CCN1,drugs/O=C(O)C1CCN1.pickle,drugs,canonical
3841,CNC(=O)OC(C)(C)C,CNC(=O)OC(C)(C)C,qm9/CNC(=O)OC(C)(C)C.pickle,qm9,canonical
3848,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)O,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)O,drugs/CC(C)CC(NC(=O)OC(C)(C)C)C(=O)O.pickle,drugs,canonical
3855,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O,drugs/CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)O.pickle,drugs,canonical
3860,O=C1NCCO1,O=C1NCCO1,qm9/O=C1NCCO1.pickle,qm9,canonical
3868,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,drugs/CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.pickle,drugs,canonical
3872,COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,drugs/COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.pickle,drugs,canonical
3874,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,drugs/CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C.pickle,drugs,canonical
3875,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,drugs/COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C.pickle,drugs,canonical
3877,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,drugs/CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.pickle,drugs,canonical
3879,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,drugs/CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.pickle,drugs,canonical
3901,O=C(O)C1CCC(=O)N1C(=O)OCc1ccccc1,O=C(O)C1CCC(=O)N1C(=O)OCc1ccccc1,drugs/O=C(O)C1CCC(=O)N1C(=O)OCc1ccccc1.pickle,drugs,canonical
3903,C=CCN=C=S,C=CCN=C=S,drugs/C=CCN=C=S.pickle,drugs,canonical
3912,CCOC(=O)CC#N,CCOC(=O)CC#N,qm9/CCOC(=O)CC#N.pickle,qm9,canonical
3925,CCCc1ccccc1,CCCc1ccccc1,qm9/CCCc1ccccc1.pickle,qm9,canonical
3939,O=C1CCCCC1=O,O=C1CCCCC1=O,qm9/O=C1CCCCC1=O.pickle,qm9,canonical
3959,CCOC=O,CCOC=O,qm9/CCOC=O.pickle,qm9,canonical
3961,CCCCCC(=O)OC,CCCCCC(=O)OC,qm9/CCCCCC(=O)OC.pickle,qm9,canonical
3968,Nc1nccs1,Nc1nccs1,drugs/Nc1nccs1.pickle,drugs,canonical
3994,C[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)C,drugs/C[Si](C)(C)O[Si](C)(C)C.pickle,drugs,canonical
4014,COc1ccc(O)cc1,COc1ccc(O)cc1,qm9/COc1ccc(O)cc1.pickle,qm9,canonical
4018,CCO,CCO,qm9/CCO.pickle,qm9,canonical
4035,COc1cc(/C=C/C(=O)O)cc(OC)c1O,COc1cc(C=CC(=O)O)cc(OC)c1O,drugs/COc1cc(C=CC(=O)O)cc(OC)c1O.pickle,drugs,no_stereo
4036,COc1cc(/C=C/C(=O)O)ccc1O,COc1cc(/C=C/C(=O)O)ccc1O,drugs/COc1cc(_C=C_C(=O)O)ccc1O.pickle,drugs,canonical
4038,C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(OC)c1,drugs/C=CCc1ccc(O)c(OC)c1.pickle,drugs,canonical
