split,graph_idx,filename,SMILES,geom_smiles,geom_match_type,geom_source,geom_canonical,geom_local_pickle
train,1402,10453,C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,canonical,drugs,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,GEOM_HSQC_matched/C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C.pickle
train,1405,10456,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,no_stereo,drugs,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,GEOM_HSQC_matched/CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C.pickle
train,1411,10477,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)C=C[C@]34C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,canonical,drugs,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2O,GEOM_HSQC_matched/C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.pickle
train,1422,10535,CN1CCC2=CC3=C(C=C2[C@@H]1[C@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,no_stereo,drugs,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,GEOM_HSQC_matched/COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3.pickle
train,1426,10540,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,canonical,drugs,CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3,GEOM_HSQC_matched/CN1CCc2cc3c(cc2C(=O)Cc2ccc4c(c2C1)OCO4)OCO3.pickle
train,1427,10541,CN1CCC2=CC(=C(C=C2C(=O)CC3=C(C1)C4=C(C=C3)OCO4)OC)OC,COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3,canonical,drugs,COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3,GEOM_HSQC_matched/COc1cc2c(cc1OC)C(=O)Cc1ccc3c(c1CN(C)CC2)OCO3.pickle
train,1438,10575,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,no_stereo,drugs,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,GEOM_HSQC_matched/CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O.pickle
train,1441,10579,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,canonical,drugs,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,GEOM_HSQC_matched/O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.pickle
train,1446,10602,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)O)C)C)[C@@H]2[C@H]1C)C)C,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,canonical,drugs,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,GEOM_HSQC_matched/C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12.pickle
train,1450,11200,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,O=C(O)/C=C/c1ccc(O)c(O)c1,canonical,drugs,O=C(O)/C=C/c1ccc(O)c(O)c1,GEOM_HSQC_matched/O=C(O)_C=C_c1ccc(O)c(O)c1.pickle
train,1458,10669,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)O,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,canonical,drugs,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,GEOM_HSQC_matched/CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C.pickle
train,1477,10771,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O,no_stereo,drugs,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O,GEOM_HSQC_matched/COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O.pickle
train,1478,26989,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O,no_stereo,drugs,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O,GEOM_HSQC_matched/COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1O.pickle
train,1490,10870,C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)O,CC1CCC2C(C)(C)C3CC12CCC3(C)O,no_stereo,drugs,CC1CCC2C(C)(C)C3CC12CCC3(C)O,GEOM_HSQC_matched/CC1CCC2C(C)(C)C3CC12CCC3(C)O.pickle
train,1491,10871,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,canonical,drugs,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,GEOM_HSQC_matched/C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O.pickle
train,1493,10877,CC(C)CCCC(C)CCCC(C)CCC/C(=C/CO)/C,C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,canonical,drugs,C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,
train,1513,11149,CC1(C=CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC)C,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,no_stereo,drugs,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,GEOM_HSQC_matched/COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4.pickle
train,1523,11204,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,canonical,drugs,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,
train,1533,11228,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,canonical,drugs,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,GEOM_HSQC_matched/C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O.pickle
train,1534,24097,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,canonical,drugs,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,GEOM_HSQC_matched/C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O.pickle
train,1541,11248,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,canonical,drugs,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,
train,1542,02288,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,canonical,drugs,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,
train,1551,11272,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,O=c1cc(-c2ccccc2)oc2ccccc12,canonical,drugs,O=c1cc(-c2ccccc2)oc2ccccc12,GEOM_HSQC_matched/O=c1cc(-c2ccccc2)oc2ccccc12.pickle
train,1552,11354,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,O=c1cc(-c2ccccc2)oc2ccccc12,canonical,drugs,O=c1cc(-c2ccccc2)oc2ccccc12,GEOM_HSQC_matched/O=c1cc(-c2ccccc2)oc2ccccc12.pickle
train,1553,01468,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,O=c1cc(-c2ccccc2)oc2ccccc12,canonical,drugs,O=c1cc(-c2ccccc2)oc2ccccc12,GEOM_HSQC_matched/O=c1cc(-c2ccccc2)oc2ccccc12.pickle
train,1554,11273,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,canonical,drugs,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,GEOM_HSQC_matched/O=c1cc(-c2ccccc2)oc2cc(O)ccc12.pickle
train,1555,01470,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,canonical,drugs,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,GEOM_HSQC_matched/O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12.pickle
train,1556,11276,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,canonical,drugs,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,GEOM_HSQC_matched/Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2.pickle
train,1557,11277,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,no_stereo,drugs,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,GEOM_HSQC_matched/Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2.pickle
train,1558,11281,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,no_stereo,drugs,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,GEOM_HSQC_matched/Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2.pickle
train,1559,11282,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,canonical,drugs,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,GEOM_HSQC_matched/O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1.pickle
train,1560,11284,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,no_stereo,drugs,Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,GEOM_HSQC_matched/Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1.pickle
train,1565,11304,COC1=CC2=C(C=C1)OC3=CC=CC=C3C2=O,COc1ccc2oc3ccccc3c(=O)c2c1,canonical,drugs,COc1ccc2oc3ccccc3c(=O)c2c1,GEOM_HSQC_matched/COc1ccc2oc3ccccc3c(=O)c2c1.pickle
train,1566,11306,C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,no_stereo,drugs,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,GEOM_HSQC_matched/Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.pickle
train,1620,11761,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,canonical,drugs,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,GEOM_HSQC_matched/O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12.pickle
train,1652,01459,COC1=C(C=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2)O,COc1cc(-c2cc(=O)c3ccccc3o2)ccc1O,canonical,drugs,COc1cc(-c2cc(=O)c3ccccc3o2)ccc1O,GEOM_HSQC_matched/COc1cc(-c2cc(=O)c3ccccc3o2)ccc1O.pickle
train,1700,12270,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3C(=O)OC,COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,canonical,drugs,COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,GEOM_HSQC_matched/COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O.pickle
train,1822,13463,C[C@H]1CC[C@@H]2[C@]13C[C@H]([C@](O3)(CC2=C)O)C(C)C,C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13,canonical,drugs,C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13,GEOM_HSQC_matched/C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13.pickle
train,1920,01429,CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)C4=COC=C4)C)C(=O)OC,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,canonical,drugs,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,GEOM_HSQC_matched/COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C.pickle
train,1921,01453,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=CC=C3)O,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,canonical,drugs,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,GEOM_HSQC_matched/COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1.pickle
train,1923,01460,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,canonical,drugs,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,GEOM_HSQC_matched/COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O.pickle
train,1924,01461,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)O,COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,canonical,drugs,COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1,GEOM_HSQC_matched/COc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1.pickle
train,1926,01463,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,canonical,drugs,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,GEOM_HSQC_matched/COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O.pickle
train,1929,01466,C1=C(C=C(C(=C1O)O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,canonical,drugs,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O,GEOM_HSQC_matched/O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O.pickle
train,1932,01471,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,canonical,drugs,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,GEOM_HSQC_matched/O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.pickle
train,1938,01508,COC1=C2C(=C(C=C1)O)C(=O)C3=C(C=C4C(=C3O2)[C@@H]5C=CO[C@@H]5O4)OC,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,no_stereo,drugs,COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,GEOM_HSQC_matched/COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4.pickle
train,1939,01518,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,canonical,drugs,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,GEOM_HSQC_matched/COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.pickle
train,1940,01519,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,canonical,drugs,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,GEOM_HSQC_matched/CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.pickle
train,1946,01564,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,Nc1cc2nc3ccccc3oc-2cc1=O,canonical,drugs,Nc1cc2nc3ccccc3oc-2cc1=O,GEOM_HSQC_matched/Nc1cc2nc3ccccc3oc-2cc1=O.pickle
train,1947,08099,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,Nc1cc2nc3ccccc3oc-2cc1=O,canonical,drugs,Nc1cc2nc3ccccc3oc-2cc1=O,GEOM_HSQC_matched/Nc1cc2nc3ccccc3oc-2cc1=O.pickle
train,1948,03441,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,Nc1cc2nc3ccccc3oc-2cc1=O,canonical,drugs,Nc1cc2nc3ccccc3oc-2cc1=O,GEOM_HSQC_matched/Nc1cc2nc3ccccc3oc-2cc1=O.pickle
train,1967,05391,CC(=CCC/C(=C/CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/C)C,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,canonical,drugs,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,GEOM_HSQC_matched/CC(C)=CCC_C(C)=C_Cc1c(O)ccc(C(=O)_C=C_c2ccc(O)cc2)c1O.pickle
train,2002,05743,CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)CCC2=CC=C(C=C2)O)O)C,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,canonical,drugs,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,GEOM_HSQC_matched/COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1.pickle
train,2045,06167,C1C[C@@H]([C@@H]([C@@H]2[C@@H]1CN3CCC4=C([C@@H]3C2)NC5=CC=CC=C45)C(=O)O)O,O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,no_stereo,drugs,O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,GEOM_HSQC_matched/O=C(O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21.pickle
train,2047,06221,CN1CC[C@@]23CC(=O)C(=C[C@@H]2[C@@H]1CC4=C3C(=C(C=C4)OC)O)OC,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,canonical,drugs,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,GEOM_HSQC_matched/COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O.pickle
train,2111,06915,COC1=C(C=CC(=C1)C[C@@H]2COC(=O)[C@]2(CC3=CC(=C(C=C3)O)OC)O)O,COc1cc(CC2COC(=O)C2(O)Cc2ccc(O)c(OC)c2)ccc1O,no_stereo,drugs,COc1cc(CC2COC(=O)C2(O)Cc2ccc(O)c(OC)c2)ccc1O,GEOM_HSQC_matched/COc1cc(CC2COC(=O)C2(O)Cc2ccc(O)c(OC)c2)ccc1O.pickle
