nmr_graph_idx,nmr_smiles,geom_smiles,geom_original_smiles,similarity,source
320,C=C(C)CC(O)C/C(C)=C/COc1c(OC)cc(/C=C/CO)cc1OC,COc1cc(/C=C/CO)cc(OC)c1OC/C=C(\C)CCC=C(C)C,COc1cc(/C=C/CO)cc(OC)c1OC/C=C(\C)CCC=C(C)C,0.6226415094339622,drugs
327,O=C(C(=O)c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccccc12,O=C(Nc1ccccc1)C(=O)c1c[nH]c2ccccc12,0.6666666666666666,drugs
327,O=C(C(=O)c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,O=C(C(=O)N1CCCCCC1)c1c[nH]c2ccccc12,O=C(C(=O)N1CCCCCC1)c1c[nH]c2ccccc12,0.6285714285714286,drugs
328,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)[C@H](O)[C@@H](O)C(C)(C)O4,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,0.65625,drugs
344,C=C1C(=O)O[C@@H]2C3C(C)=CC[C@@]34O[C@@]4(C)CC[C@@H]12,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@]34O[C@@]4(C)CC[C@@H]12,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)O[C@@]13CC=C(C)[C@H]23,1.0,drugs
351,COc1cccc(-c2cc(=O)c3ccc4occc4c3o2)c1,COc1cccc(-c2cc(=O)c3cc(OC)ccc3o2)c1,COc1cccc(-c2cc(=O)c3cc(OC)ccc3o2)c1,0.6382978723404256,drugs
378,CC(=O)O[C@@H]1C[C@@]23C[C@@]24CC[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)C4CCC3[C@]2(C)C[C@@H]3O[C@]4(C[C@@H](C)[C@@H]3[C@@]12C)OC[C@@]1(C)O[C@@H]41,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC4(CC(C)C3C12C)OC(O)C1(C)OC41,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC4(CC(C)C3C12C)OC(O)C1(C)OC41,0.8,drugs
381,COc1cc(-c2oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,O=c1c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.6111111111111112,drugs
387,Clc1ccc(-c2nn3c(-c4cc(-c5ccccc5)nc5ccccc45)nnc3s2)cc1,c1ccc(-c2cc(-c3nn4c(-c5ccco5)nnc4s3)c3ccccc3n2)cc1,c1ccc(-c2cc(-c3nn4c(-c5ccco5)nnc4s3)c3ccccc3n2)cc1,0.6206896551724138,drugs
393,COc1c(OC2OC(COC(=O)/C=C/c3ccc(O)cc3)C(O)C(O)C2O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.6296296296296297,drugs
397,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,0.8103448275862069,drugs
397,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.8103448275862069,drugs
397,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,O=C(O)[C@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C(O)[C@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,0.8103448275862069,drugs
414,N[C@@H](CSCCO)C(=O)O,N[C@@H](CSCCCO)C(=O)O,N[C@@H](CSCCCO)C(=O)O,0.7692307692307693,drugs
431,C[C@@]1(C(=O)O)CCC[C@]2(C)C1CC[C@]13CC(=O)[C@](C)(C1)[C@H](O)[C@H](O)[C@H]32,C[C@@]12CCC3[C@@](CC[C@@H]4[C@](C)(C(=O)O)CCC[C@@]34C)(CC1=O)C2,C[C@@]12CCC3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(CC1=O)C2,0.6078431372549019,drugs
431,C[C@@]1(C(=O)O)CCC[C@]2(C)C1CC[C@]13CC(=O)[C@](C)(C1)[C@H](O)[C@H](O)[C@H]32,C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=O)C2,C[C@@]12CC[C@H]3[C@]4(C)CCC[C@@](C)(C(=O)O)[C@H]4CC[C@]3(CC1=O)C2,0.6078431372549019,drugs
437,CC1=C2C(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@H]1O,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,0.6595744680851063,drugs
441,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.8380952380952381,drugs
441,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.6271186440677966,drugs
441,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.6134453781512605,drugs
463,CO[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)C5CC[C@]6(C)[C@@H](C7=CC(=O)OC7)[C@@H](OC(C)=O)C[C@]6(O)C5CC[C@@H]4C3)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.8888888888888888,drugs
486,O=C(O)c1cc(C(=O)O)oc(=O)c1,Cc1cc(C(=O)O)oc(=O)c1,Cc1cc(C(=O)O)oc(=O)c1,0.6071428571428571,drugs
504,C[C@@H]1O[C@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,0.7011494252873564,drugs
508,COc1ccc2[nH]cc(CCNC(=O)/C=C/c3ccc(O)cc3)c2c1,COc1ccc(C(=O)NCCc2c[nH]c3ccc(OC)cc23)cc1,COc1ccc(C(=O)NCCc2c[nH]c3ccc(OC)cc23)cc1,0.6140350877192983,drugs
508,COc1ccc2[nH]cc(CCNC(=O)/C=C/c3ccc(O)cc3)c2c1,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccccc23)cc1OC,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccccc23)cc1OC,0.6129032258064516,drugs
521,C[C@@]12CCC[C@]3(C)C(=O)O[C@H](C[C@@]4(CO4)[C@]1(O)CCc1ccoc1)[C@H]23,CC1CC2OC(=O)C3(C)CCCC(C)(C23)C1(O)CCc1ccoc1,CC1CC2OC(=O)C3(C)CCCC(C)(C23)C1(O)CCc1ccoc1,0.6507936507936508,drugs
524,O=C1CC(c2ccc(O)cc2)Oc2c(Br)c(O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.627906976744186,drugs
524,O=C1CC(c2ccc(O)cc2)Oc2c(Br)c(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.627906976744186,drugs
539,O=C(c1ccc(O)cc1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,0.6078431372549019,drugs
539,O=C(c1ccc(O)cc1)c1c(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.6078431372549019,drugs
567,CC1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)[C@@H](O)[C@H]1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.7301587301587301,drugs
567,CC1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)[C@@H](O)[C@H]1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.6323529411764706,drugs
567,CC1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4OC(C)[C@H](O)[C@H](O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)[C@@H](O)[C@H]1O,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6323529411764706,drugs
599,CC1CCCC(=O)c2c(O)cc(O)cc2CC(=O)O1,CC1CCC/C=C/C(=O)c2c(O)cc(O)cc2CC(=O)O1,CC1CCC/C=C/C(=O)c2c(O)cc(O)cc2CC(=O)O1,0.6666666666666666,drugs
616,CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3[C@H](O)C[C@]12C,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,0.6086956521739131,drugs
616,CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3[C@H](O)C[C@]12C,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C,0.6086956521739131,drugs
616,CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3[C@H](O)C[C@]12C,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,0.6086956521739131,drugs
618,CCCCCCCC/C=C/C(=O)CCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O,0.7586206896551724,drugs
618,CCCCCCCC/C=C/C(=O)CCCCCCC(=O)O,CCCCC/C=C\C=C\CCCCCCCCC(=O)O,CCCCC/C=C\C=C\CCCCCCCCC(=O)O,0.7096774193548387,drugs
618,CCCCCCCC/C=C/C(=O)CCCCCCC(=O)O,CCCCCC/C=C/C=C\CCCCCCCC(=O)O,CCCCCC/C=C/C=C\CCCCCCCC(=O)O,0.7096774193548387,drugs
629,O=Cc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.6904761904761905,drugs
629,O=Cc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,0.6122448979591837,drugs
629,O=Cc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O,O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O)cc(O)c12,O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O)cc(O)c12,0.6122448979591837,drugs
631,C=C1CCC2[C@](C)(CCC[C@]2(C)C(=O)O)[C@H]1C/C=C(\C)C(=O)O,C=C/C(C)=C/CC1C(=C)CCC2C(C)(C(=O)O)CCCC12C,C=C/C(C)=C/CC1C(=C)CCC2C(C)(C(=O)O)CCCC12C,0.78,drugs
634,CC1=CC(=O)C2=C(C)CC(=O)[C@@H]3[C@@H](OC(=O)[C@@H]3C)[C@H]12,CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,0.6,drugs
634,CC1=CC(=O)C2=C(C)CC(=O)[C@@H]3[C@@H](OC(=O)[C@@H]3C)[C@H]12,CC1=CC(=O)C2=C(C)CC[C@@H]3[C@H](OC(=O)[C@H]3C)[C@@H]12,CC1=CC(=O)C2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12,0.6,drugs
650,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)cc1,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.6136363636363636,drugs
650,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)cc1,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.6136363636363636,drugs
680,CCCCC(=O)O,CCCC(=O)O,CCCC(=O)O,0.6470588235294118,drugs
699,C1=CCC=CC1,C1=CCCC=CC1,C1=CCCC=CC1,0.6666666666666666,qm9
699,C1=CCC=CC1,C1=CCC=CCC=C1,C1=CCC=CCC=C1,0.6666666666666666,qm9
700,C1=CCCC=C1,C1=CC=CCCC=C1,C1=CC=CCCC=C1,0.8888888888888888,qm9
700,C1=CCCC=C1,C1=CCCCC=C1,C1=CCCCC=C1,0.6363636363636364,qm9
700,C1=CCCC=C1,C1=CCCCCC=C1,C1=CCCCCC=C1,0.6363636363636364,qm9
704,CCCC(=O)NCCCCCl,CCCNC(=O)CCC,CCCNC(=O)CCC,0.6153846153846154,qm9
705,COC(=O)c1ccc(C(=O)OC)c(I)c1,COC(=O)c1ccc(C(=O)OC)c(N)c1,COC(=O)c1ccc(C(=O)OC)c(N)c1,0.625,drugs
716,COC(=O)c1ccc2oc3cc(OC)ccc3c(=O)c2c1,COc1ccc2oc3ccc(OC)cc3c(=O)c2c1,COc1ccc2oc3ccc(OC)cc3c(=O)c2c1,0.6153846153846154,drugs
716,COC(=O)c1ccc2oc3cc(OC)ccc3c(=O)c2c1,CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1,CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1,0.6041666666666666,drugs
718,COc1cc([C@@H]2O[C@H](c3cc(OC)c4c(c3)OCO4)[C@H](C)[C@H]2C)cc(OC)c1OC,COc1cc(C2OC(c3cc(OC)c(OC)c(OC)c3)C(C)C2C)cc(OC)c1OC,COc1cc(C2OC(c3cc(OC)c(OC)c(OC)c3)C(C)C2C)cc(OC)c1OC,0.6756756756756757,drugs
718,COc1cc([C@@H]2O[C@H](c3cc(OC)c4c(c3)OCO4)[C@H](C)[C@H]2C)cc(OC)c1OC,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C1OC2[C@@H](C)[C@H]1C,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C1OC2[C@@H](C)[C@H]1C,0.6041666666666666,drugs
735,Oc1cc(O)c2c(c1)O[C@@]1(c3cc(O)c(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C4,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0.625,drugs
745,Cc1cc(C)nc(N)c1,Cc1cc(C)nc(C)c1,Cc1cc(C)nc(C)c1,0.631578947368421,qm9
753,N#CC(C#N)=Cc1ccc(O)cc1,N#CC(C#N)=Cc1ccc(O)c(O)c1,N#CC(C#N)=Cc1ccc(O)c(O)c1,0.6071428571428571,drugs
767,C[C@H](/C=C/[C@]12O[C@@]1(C)C[C@@H](O)CC2(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(/C=C/C1(O)C(C)CC(O)CC1(C)C)OC1OC(CO)C(O)C(O)C1O,CC(/C=C/C1(O)C(C)CC(O)CC1(C)C)OC1OC(CO)C(O)C(O)C1O,0.6379310344827587,drugs
789,CC1=C2C(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,CC1=C2C(=O)C3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,CC1=C2C(=O)C3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,0.6805555555555556,drugs
796,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2[C@]1(C)O,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.6551724137931034,drugs
796,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2[C@]1(C)O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,0.6551724137931034,drugs
796,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2[C@]1(C)O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.6551724137931034,drugs
828,C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12,0.6206896551724138,drugs
828,C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C,0.6,drugs
829,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@@H]1[C@@H]1CCC3(CCC(=O)O3)[C@@]1(C)C[C@H]2O,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,0.6197183098591549,drugs
